"A0","A1","A2","A3","A4","A5","ardno_usec_snce_lst_read","python_datetime"
"189","189","189","189","194","189","20000
","2019-09-30 11:41:53.515869"
"189","189","188","189","188","194","20000
","2019-09-30 11:41:53.536422"
"189","189","189","190","190","195","20000
","2019-09-30 11:41:53.556820"
"189","190","190","190","190","195","20000
","2019-09-30 11:41:53.577184"
"189","189","190","190","189","194","20000
","2019-09-30 11:41:53.597522"
"189","189","189","189","193","190","20000
","2019-09-30 11:41:53.617867"
"189","189","189","190","194","190","20000
","2019-09-30 11:41:53.638257"
"189","189","189","190","196","192","20000
","2019-09-30 11:41:53.655168"
"189","190","190","191","190","193","20000
","2019-09-30 11:41:53.675642"
"189","189","189","189","189","195","20000
","2019-09-30 11:41:53.696149"
"189","189","188","188","187","193","20000
","2019-09-30 11:41:53.716627"
"188","189","189","189","188","193","20000
","2019-09-30 11:41:53.736996"
"189","189","190","189","189","192","20000
","2019-09-30 11:41:53.757353"
"189","189","190","190","190","192","20000
","2019-09-30 11:41:53.777700"
"189","189","189","190","195","191","20000
","2019-09-30 11:41:53.798114"
"189","189","189","189","194","189","20000
","2019-09-30 11:41:53.818450"
"188","189","189","189","188","193","20000
","2019-09-30 11:41:53.835380"
"189","189","190","190","190","192","20000
","2019-09-30 11:41:53.855831"
"189","189","189","190","190","196","20000
","2019-09-30 11:41:53.876351"
"189","189","189","189","189","194","20000
","2019-09-30 11:41:53.896821"
"189","189","189","188","193","189","20000
","2019-09-30 11:41:53.917177"
"189","189","189","189","194","190","20000
","2019-09-30 11:41:53.937527"
"189","189","190","190","189","192","20000
","2019-09-30 11:41:53.957911"
"189","189","190","191","191","193","20000
","2019-09-30 11:41:53.978296"
"189","189","189","190","195","191","20000
","2019-09-30 11:41:53.998659"
"189","189","189","190","194","189","20000
","2019-09-30 11:41:54.015590"
"189","189","189","189","189","194","20000
","2019-09-30 11:41:54.036091"
"189","189","189","189","190","192","20000
","2019-09-30 11:41:54.056463"
"189","189","189","190","196","192","20000
","2019-09-30 11:41:54.077000"
"188","190","189","190","189","191","20000
","2019-09-30 11:41:54.097357"
"189","189","189","188","193","189","20000
","2019-09-30 11:41:54.117739"
"189","189","189","189","188","190","20000
","2019-09-30 11:41:54.138112"
"189","190","189","190","196","192","20000
","2019-09-30 11:41:54.158486"
"189","189","190","190","190","196","20000
","2019-09-30 11:41:54.175360"
"189","189","189","189","190","194","20000
","2019-09-30 11:41:54.195825"
"189","189","189","188","188","193","20000
","2019-09-30 11:41:54.216291"
"189","189","189","188","188","194","20000
","2019-09-30 11:41:54.236775"
"189","189","190","189","189","192","20000
","2019-09-30 11:41:54.257203"
"189","189","190","190","190","192","20000
","2019-09-30 11:41:54.277436"
"189","189","189","190","195","191","20000
","2019-09-30 11:41:54.297916"
"189","189","189","189","193","189","20000
","2019-09-30 11:41:54.318204"
"189","189","189","189","189","194","20000
","2019-09-30 11:41:54.338624"
"189","189","190","189","189","195","20000
","2019-09-30 11:41:54.355561"
"189","190","190","190","190","196","20000
","2019-09-30 11:41:54.376039"
"189","189","190","190","188","191","20000
","2019-09-30 11:41:54.396512"
"189","189","189","189","193","189","20000
","2019-09-30 11:41:54.416969"
"189","190","189","190","194","190","20000
","2019-09-30 11:41:54.437385"
"189","189","189","191","196","192","20000
","2019-09-30 11:41:54.457616"
"188","189","189","191","192","196","20000
","2019-09-30 11:41:54.478075"
"189","189","189","189","195","191","20000
","2019-09-30 11:41:54.498432"
"189","189","188","188","188","192","20000
","2019-09-30 11:41:54.518896"
"189","189","189","189","188","193","20000
","2019-09-30 11:41:54.535811"
"189","190","190","189","190","192","20000
","2019-09-30 11:41:54.556204"
"189","190","190","191","190","192","20000
","2019-09-30 11:41:54.576678"
"189","189","189","189","195","191","20000
","2019-09-30 11:41:54.597098"
"189","189","189","189","193","189","20000
","2019-09-30 11:41:54.617552"
"189","189","189","189","194","190","20000
","2019-09-30 11:41:54.637889"
"189","190","190","191","190","192","20000
","2019-09-30 11:41:54.658236"
"189","190","190","191","191","196","20000
","2019-09-30 11:41:54.678617"
"190","190","189","190","190","191","20000
","2019-09-30 11:41:54.695532"
"189","190","189","189","194","190","20000
","2019-09-30 11:41:54.716030"
"189","189","189","189","189","191","20000
","2019-09-30 11:41:54.736525"
"189","190","190","190","190","192","20000
","2019-09-30 11:41:54.756956"
"189","189","190","190","190","192","20000
","2019-09-30 11:41:54.777362"
"189","189","189","190","195","191","20000
","2019-09-30 11:41:54.797720"
"189","189","188","189","187","193","20000
","2019-09-30 11:41:54.818133"
"189","189","189","189","188","193","20000
","2019-09-30 11:41:54.838448"
"189","189","189","189","190","195","20000
","2019-09-30 11:41:54.858798"
"189","190","190","189","190","195","20000
","2019-09-30 11:41:54.875720"
"189","189","190","189","189","191","20000
","2019-09-30 11:41:54.896214"
"189","189","189","189","193","189","20000
","2019-09-30 11:41:54.916696"
"189","189","189","189","194","190","20000
","2019-09-30 11:41:54.937113"
"189","189","190","191","190","192","20000
","2019-09-30 11:41:54.957540"
"189","189","190","191","191","196","20000
","2019-09-30 11:41:54.977880"
"189","189","189","190","189","194","20000
","2019-09-30 11:41:54.998255"
"188","189","189","188","188","193","20000
","2019-09-30 11:41:55.018643"
"189","189","189","189","188","190","20000
","2019-09-30 11:41:55.039037"
"189","190","190","190","190","192","20000
","2019-09-30 11:41:55.055875"
"189","189","190","191","191","193","20000
","2019-09-30 11:41:55.076421"
"189","189","189","190","196","191","20000
","2019-09-30 11:41:55.096909"
"189","189","188","189","188","192","20000
","2019-09-30 11:41:55.117343"
"188","189","189","190","194","190","20000
","2019-09-30 11:41:55.137688"
"188","189","189","190","190","195","20000
","2019-09-30 11:41:55.158038"
"189","190","190","190","190","196","20000
","2019-09-30 11:41:55.178494"
"189","190","190","190","189","191","20000
","2019-09-30 11:41:55.198796"
"189","189","189","190","194","190","20000
","2019-09-30 11:41:55.215691"
"188","189","189","190","194","190","20000
","2019-09-30 11:41:55.236161"
"189","189","190","191","190","192","20000
","2019-09-30 11:41:55.256600"
"189","189","189","190","196","192","20000
","2019-09-30 11:41:55.277083"
"189","189","190","190","189","191","20000
","2019-09-30 11:41:55.297503"
"189","189","189","189","188","193","20000
","2019-09-30 11:41:55.317929"
"189","189","189","189","189","191","20000
","2019-09-30 11:41:55.338220"
"189","190","190","190","190","192","20000
","2019-09-30 11:41:55.358607"
"188","189","190","190","190","192","20000
","2019-09-30 11:41:55.378962"
"189","189","189","190","195","191","20000
","2019-09-30 11:41:55.395867"
"189","189","189","189","188","190","20000
","2019-09-30 11:41:55.416377"
"189","189","189","189","194","190","20000
","2019-09-30 11:41:55.436759"
"189","189","189","189","190","195","20000
","2019-09-30 11:41:55.457253"
"189","189","189","189","190","196","20000
","2019-09-30 11:41:55.477721"
"189","189","189","188","189","194","20000
","2019-09-30 11:41:55.498078"
"189","189","189","188","187","193","20000
","2019-09-30 11:41:55.518415"
"189","189","189","188","194","190","20000
","2019-09-30 11:41:55.538732"
"188","189","190","190","189","192","20000
","2019-09-30 11:41:55.559079"
"189","189","190","191","190","192","20000
","2019-09-30 11:41:55.576115"
"188","189","190","190","189","191","20000
","2019-09-30 11:41:55.596580"
"189","189","189","189","188","193","20000
","2019-09-30 11:41:55.617104"
"189","189","189","189","189","194","20000
","2019-09-30 11:41:55.637479"
"189","189","190","189","189","195","20000
","2019-09-30 11:41:55.657876"
"189","190","190","190","190","192","20000
","2019-09-30 11:41:55.678221"
"188","190","190","190","189","191","20000
","2019-09-30 11:41:55.698534"
"189","189","189","190","194","189","20000
","2019-09-30 11:41:55.719014"
"189","189","189","190","195","190","20000
","2019-09-30 11:41:55.735771"
"189","189","189","190","190","195","20000
","2019-09-30 11:41:55.756357"
"189","189","189","190","196","193","20000
","2019-09-30 11:41:55.776855"
"189","189","189","189","190","194","20000
","2019-09-30 11:41:55.797357"
"189","189","188","188","187","192","20000
","2019-09-30 11:41:55.817584"
"189","189","189","189","194","189","20000
","2019-09-30 11:41:55.838021"
"189","189","190","191","190","192","20000
","2019-09-30 11:41:55.858355"
"189","189","190","191","191","192","20000
","2019-09-30 11:41:55.878753"
"189","189","189","190","195","191","20000
","2019-09-30 11:41:55.899079"
"189","189","188","189","193","190","20000
","2019-09-30 11:41:55.915970"
"189","189","189","190","194","190","20000
","2019-09-30 11:41:55.936456"
"189","190","189","190","190","195","20000
","2019-09-30 11:41:55.956941"
"189","190","190","190","190","192","20000
","2019-09-30 11:41:55.977424"
"189","189","190","190","189","191","20000
","2019-09-30 11:41:55.998097"
"189","189","189","189","188","190","20000
","2019-09-30 11:41:56.018253"
"189","189","189","189","194","190","20000
","2019-09-30 11:41:56.038633"
"188","189","190","190","190","192","20000
","2019-09-30 11:41:56.058982"
"189","189","189","191","197","193","20000
","2019-09-30 11:41:56.079268"
"189","189","189","190","190","195","20000
","2019-09-30 11:41:56.096355"
"189","189","189","188","188","193","20000
","2019-09-30 11:41:56.116745"
"189","189","189","188","188","194","20000
","2019-09-30 11:41:56.137289"
"188","190","190","189","189","195","20000
","2019-09-30 11:41:56.157636"
"189","190","190","190","190","192","20000
","2019-09-30 11:41:56.178036"
"189","189","190","190","189","191","20000
","2019-09-30 11:41:56.198388"
"189","189","189","189","194","189","20000
","2019-09-30 11:41:56.218787"
"189","189","189","190","195","190","20000
","2019-09-30 11:41:56.239141"
"188","189","189","190","191","195","20000
","2019-09-30 11:41:56.256020"
"189","190","190","190","191","196","20000
","2019-09-30 11:41:56.276480"
"190","189","190","190","189","194","20000
","2019-09-30 11:41:56.297067"
"189","189","189","189","188","189","20000
","2019-09-30 11:41:56.317500"
"189","189","189","189","193","190","20000
","2019-09-30 11:41:56.337820"
"189","190","190","191","190","192","20000
","2019-09-30 11:41:56.358201"
"189","189","190","191","191","192","20000
","2019-09-30 11:41:56.378556"
"189","189","189","190","190","195","20000
","2019-09-30 11:41:56.398912"
"189","189","189","189","194","189","20000
","2019-09-30 11:41:56.419292"
"189","189","189","190","189","193","20000
","2019-09-30 11:41:56.436231"
"188","190","189","190","190","195","20000
","2019-09-30 11:41:56.456732"
"189","190","190","189","190","193","20000
","2019-09-30 11:41:56.477211"
"189","189","190","190","189","191","20000
","2019-09-30 11:41:56.497712"
"189","189","189","189","193","189","20000
","2019-09-30 11:41:56.517982"
"189","189","189","190","194","190","20000
","2019-09-30 11:41:56.538353"
"189","189","189","190","196","192","20000
","2019-09-30 11:41:56.558748"
"189","189","190","190","191","193","20000
","2019-09-30 11:41:56.579102"
"189","189","189","190","189","194","20000
","2019-09-30 11:41:56.599458"
"189","189","189","188","188","190","20000
","2019-09-30 11:41:56.616434"
"189","190","189","189","194","190","20000
","2019-09-30 11:41:56.636909"
"189","189","189","190","190","192","20000
","2019-09-30 11:41:56.657412"
"189","189","189","190","196","192","20000
","2019-09-30 11:41:56.677835"
"189","189","190","190","189","191","20000
","2019-09-30 11:41:56.698275"
"189","189","189","190","194","190","20000
","2019-09-30 11:41:56.718541"
"189","189","189","189","189","193","20000
","2019-09-30 11:41:56.738897"
"189","190","189","189","190","195","20000
","2019-09-30 11:41:56.759359"
"189","190","190","190","190","196","20000
","2019-09-30 11:41:56.776153"
"189","190","190","190","189","194","20000
","2019-09-30 11:41:56.796734"
"189","189","189","189","194","190","20000
","2019-09-30 11:41:56.817156"
"189","189","189","190","194","190","20000
","2019-09-30 11:41:56.837644"
"189","189","189","190","196","192","20000
","2019-09-30 11:41:56.858005"
"190","190","190","191","191","193","20000
","2019-09-30 11:41:56.878370"
"189","189","189","190","190","195","20000
","2019-09-30 11:41:56.898737"
"189","189","189","189","188","193","20000
","2019-09-30 11:41:56.919109"
"189","189","189","188","189","193","20000
","2019-09-30 11:41:56.939493"
"189","189","190","189","189","192","20000
","2019-09-30 11:41:56.956400"
"189","190","190","190","190","192","20000
","2019-09-30 11:41:56.976893"
"189","189","189","190","195","191","20000
","2019-09-30 11:41:56.997366"
"189","189","188","189","194","189","20000
","2019-09-30 11:41:57.017836"
"189","189","189","189","189","194","20000
","2019-09-30 11:41:57.038233"
"189","189","189","190","196","192","20000
","2019-09-30 11:41:57.058496"
"189","189","189","190","190","196","20000
","2019-09-30 11:41:57.078967"
"189","189","189","189","189","194","20000
","2019-09-30 11:41:57.099306"
"189","189","189","188","193","189","20000
","2019-09-30 11:41:57.119637"
"189","189","189","190","194","190","20000
","2019-09-30 11:41:57.136631"
"189","189","189","190","196","192","20000
","2019-09-30 11:41:57.157123"
"189","189","190","191","191","193","20000
","2019-09-30 11:41:57.177581"
"189","189","189","189","195","191","20000
","2019-09-30 11:41:57.197973"
"189","189","189","189","194","189","20000
","2019-09-30 11:41:57.218296"
"189","189","189","190","189","194","20000
","2019-09-30 11:41:57.238740"
"188","190","190","190","190","192","20000
","2019-09-30 11:41:57.259091"
"188","190","190","191","191","193","20000
","2019-09-30 11:41:57.279494"
"189","189","189","190","189","191","20000
","2019-09-30 11:41:57.296339"
"189","189","189","189","194","190","20000
","2019-09-30 11:41:57.316779"
"189","189","189","189","189","190","20000
","2019-09-30 11:41:57.337340"
"189","189","189","190","196","192","20000
","2019-09-30 11:41:57.357792"
"189","189","190","190","190","195","20000
","2019-09-30 11:41:57.378189"
"189","189","189","190","189","194","20000
","2019-09-30 11:41:57.398501"
"189","189","189","188","188","193","20000
","2019-09-30 11:41:57.418888"
"189","189","189","189","189","193","20000
","2019-09-30 11:41:57.439271"
"188","190","190","189","190","192","20000
","2019-09-30 11:41:57.459629"
"189","190","190","190","190","193","20000
","2019-09-30 11:41:57.476735"
"189","189","189","190","195","191","20000
","2019-09-30 11:41:57.497008"
"189","189","189","189","193","189","20000
","2019-09-30 11:41:57.517737"
"189","189","188","189","188","193","20000
","2019-09-30 11:41:57.538115"
"189","189","189","190","190","195","20000
","2019-09-30 11:41:57.558260"
"189","189","190","190","190","196","20000
","2019-09-30 11:41:57.578720"
"189","189","189","189","189","191","20000
","2019-09-30 11:41:57.599065"
"189","189","189","188","193","189","20000
","2019-09-30 11:41:57.619472"
"189","189","189","190","194","190","20000
","2019-09-30 11:41:57.639784"
"189","189","189","190","196","192","20000
","2019-09-30 11:41:57.656746"
"189","189","189","190","191","196","20000
","2019-09-30 11:41:57.677334"
"189","189","189","189","195","191","20000
","2019-09-30 11:41:57.697733"
"189","189","189","189","188","192","20000
","2019-09-30 11:41:57.718128"
"189","189","188","188","188","193","20000
","2019-09-30 11:41:57.738483"
"189","189","190","190","189","192","20000
","2019-09-30 11:41:57.758863"
"189","190","190","191","191","193","20000
","2019-09-30 11:41:57.779245"
"189","190","189","190","195","191","20000
","2019-09-30 11:41:57.799574"
"189","189","189","189","194","189","20000
","2019-09-30 11:41:57.816430"
"189","189","189","189","195","190","20000
","2019-09-30 11:41:57.836925"
"189","189","189","190","196","192","20000
","2019-09-30 11:41:57.857405"
"189","189","189","190","191","196","20000
","2019-09-30 11:41:57.877926"
"189","189","189","189","189","191","20000
","2019-09-30 11:41:57.898304"
"189","189","189","188","193","189","20000
","2019-09-30 11:41:57.918685"
"189","189","189","189","188","190","20000
","2019-09-30 11:41:57.939088"
"189","189","189","189","195","192","20000
","2019-09-30 11:41:57.959431"
"189","189","189","191","191","193","20000
","2019-09-30 11:41:57.979818"
"190","189","189","189","195","191","20000
","2019-09-30 11:41:57.996768"
"188","189","189","189","188","193","20000
","2019-09-30 11:41:58.017182"
"189","189","189","189","189","194","20000
","2019-09-30 11:41:58.037749"
"189","189","190","189","190","195","20000
","2019-09-30 11:41:58.058064"
"189","189","190","190","190","195","20000
","2019-09-30 11:41:58.078487"
"189","189","190","190","189","191","20000
","2019-09-30 11:41:58.098852"
"189","189","189","190","194","190","20000
","2019-09-30 11:41:58.119242"
"189","189","189","189","194","190","20000
","2019-09-30 11:41:58.139551"
"189","189","190","190","190","192","20000
","2019-09-30 11:41:58.159968"
"189","189","189","190","191","196","20000
","2019-09-30 11:41:58.176982"
"188","189","189","189","190","194","20000
","2019-09-30 11:41:58.197402"
"189","189","189","188","187","193","20000
","2019-09-30 11:41:58.217876"
"189","189","189","188","188","190","20000
","2019-09-30 11:41:58.238311"
"189","189","190","190","189","192","20000
","2019-09-30 11:41:58.258667"
"189","189","190","191","191","193","20000
","2019-09-30 11:41:58.279131"
"189","189","189","190","195","191","20000
","2019-09-30 11:41:58.299426"
"189","189","189","190","188","193","20000
","2019-09-30 11:41:58.319810"
"189","189","189","189","195","190","20000
","2019-09-30 11:41:58.336609"
"189","189","189","190","190","195","20000
","2019-09-30 11:41:58.357139"
"188","190","189","190","191","196","20000
","2019-09-30 11:41:58.377634"
"189","189","189","189","195","191","20000
","2019-09-30 11:41:58.398078"
"189","189","190","189","187","189","20000
","2019-09-30 11:41:58.418488"
"189","189","189","189","194","190","20000
","2019-09-30 11:41:58.438850"
"189","189","190","191","190","192","20000
","2019-09-30 11:41:58.459259"
"189","189","190","190","191","193","20000
","2019-09-30 11:41:58.479585"
"190","190","190","190","190","192","20000
","2019-09-30 11:41:58.499971"
"189","189","189","189","188","193","20000
","2019-09-30 11:41:58.516893"
"189","189","189","189","189","191","20000
","2019-09-30 11:41:58.537366"
"189","189","190","189","190","192","20000
","2019-09-30 11:41:58.557767"
"190","190","190","190","190","192","20000
","2019-09-30 11:41:58.578311"
"189","189","189","190","195","191","20000
","2019-09-30 11:41:58.598670"
"189","189","189","189","188","190","20000
","2019-09-30 11:41:58.619102"
"189","189","188","189","194","190","20000
","2019-09-30 11:41:58.639399"
"189","189","189","189","190","195","20000
","2019-09-30 11:41:58.659720"
"189","189","189","189","191","196","20000
","2019-09-30 11:41:58.680131"
"189","189","189","188","189","194","20000
","2019-09-30 11:41:58.697111"
"189","189","189","188","187","192","20000
","2019-09-30 11:41:58.717577"
"189","189","189","188","193","190","20000
","2019-09-30 11:41:58.738061"
"189","189","190","190","189","192","20000
","2019-09-30 11:41:58.758525"
"189","189","190","190","190","192","20000
","2019-09-30 11:41:58.778916"
"189","189","189","190","195","191","20000
","2019-09-30 11:41:58.799221"
"189","189","188","189","187","192","20000
","2019-09-30 11:41:58.819535"
"189","189","189","189","188","193","20000
","2019-09-30 11:41:58.839979"
"189","189","190","189","190","195","20000
","2019-09-30 11:41:58.856803"
"189","189","190","190","190","192","20000
","2019-09-30 11:41:58.877367"
"189","190","190","190","189","191","20000
","2019-09-30 11:41:58.897791"
"189","189","189","190","194","190","20000
","2019-09-30 11:41:58.918321"
"189","189","189","190","194","190","20000
","2019-09-30 11:41:58.938642"
"189","189","190","191","190","195","20000
","2019-09-30 11:41:58.958988"
"189","189","189","191","197","193","20000
","2019-09-30 11:41:58.979411"
"189","189","189","189","190","194","20000
","2019-09-30 11:41:58.999801"
"189","188","188","188","188","193","20000
","2019-09-30 11:41:59.020206"
"189","189","189","189","194","190","20000
","2019-09-30 11:41:59.037089"
"189","189","190","190","190","192","20000
","2019-09-30 11:41:59.057506"
"189","190","190","190","190","192","20000
","2019-09-30 11:41:59.077943"
"189","189","189","190","195","191","20000
","2019-09-30 11:41:59.098479"
"189","189","189","189","193","189","20000
","2019-09-30 11:41:59.118844"
"189","189","189","190","194","190","20000
","2019-09-30 11:41:59.139241"
"189","189","189","190","190","195","20000
","2019-09-30 11:41:59.159599"
"189","189","189","189","191","193","20000
","2019-09-30 11:41:59.179969"
"189","189","189","189","195","191","20000
","2019-09-30 11:41:59.200262"
"189","189","188","188","187","190","20000
","2019-09-30 11:41:59.217295"
"189","189","189","189","194","190","20000
","2019-09-30 11:41:59.237742"
"189","189","189","190","190","192","20000
","2019-09-30 11:41:59.258252"
"189","189","189","189","196","192","20000
","2019-09-30 11:41:59.278643"
"189","189","189","190","189","194","20000
","2019-09-30 11:41:59.299088"
"189","189","188","188","187","192","20000
","2019-09-30 11:41:59.319333"
"189","189","189","189","188","193","20000
","2019-09-30 11:41:59.339765"
"188","190","190","190","190","195","20000
","2019-09-30 11:41:59.360115"
"189","189","190","190","190","192","20000
","2019-09-30 11:41:59.377000"
"189","190","190","190","189","191","20000
","2019-09-30 11:41:59.397474"
"189","189","189","189","194","190","20000
","2019-09-30 11:41:59.417946"
"189","189","189","190","195","190","20000
","2019-09-30 11:41:59.438468"
"189","189","189","190","190","195","20000
","2019-09-30 11:41:59.458857"
"189","189","190","190","190","195","20000
","2019-09-30 11:41:59.479140"
"189","189","189","189","189","194","20000
","2019-09-30 11:41:59.499568"
"189","189","189","188","188","190","20000
","2019-09-30 11:41:59.520039"
"189","189","189","189","194","190","20000
","2019-09-30 11:41:59.540291"
"189","189","190","190","190","192","20000
","2019-09-30 11:41:59.557177"
"189","189","190","191","191","193","20000
","2019-09-30 11:41:59.577694"
"189","189","189","189","190","194","20000
","2019-09-30 11:41:59.598191"
"189","189","188","188","193","189","20000
","2019-09-30 11:41:59.618621"
"189","189","189","189","188","193","20000
","2019-09-30 11:41:59.638982"
"189","189","189","189","190","195","20000
","2019-09-30 11:41:59.659375"
"190","190","190","189","190","192","20000
","2019-09-30 11:41:59.679758"
"189","189","190","190","189","191","20000
","2019-09-30 11:41:59.700127"
"188","189","189","189","193","189","20000
","2019-09-30 11:41:59.717016"
"189","189","189","190","194","190","20000
","2019-09-30 11:41:59.737491"
"189","190","189","190","196","192","20000
","2019-09-30 11:41:59.757983"
"188","189","190","191","191","192","20000
","2019-09-30 11:41:59.778357"
"189","189","189","190","190","194","20000
","2019-09-30 11:41:59.798815"
"189","189","188","189","187","189","20000
","2019-09-30 11:41:59.819191"
"188","189","189","190","194","190","20000
","2019-09-30 11:41:59.839545"
"189","189","189","190","190","192","20000
","2019-09-30 11:41:59.859900"
"189","189","190","190","190","193","20000
","2019-09-30 11:41:59.880238"
"189","189","189","190","189","191","20000
","2019-09-30 11:41:59.897201"
"189","189","188","188","193","190","20000
","2019-09-30 11:41:59.917696"
"189","189","189","189","189","194","20000
","2019-09-30 11:41:59.938171"
"189","189","189","189","190","195","20000
","2019-09-30 11:41:59.958624"
"189","190","190","189","190","196","20000
","2019-09-30 11:41:59.978932"
"189","189","190","190","189","194","20000
","2019-09-30 11:41:59.999370"
"189","189","189","189","193","189","20000
","2019-09-30 11:42:00.019758"
"189","189","189","190","194","190","20000
","2019-09-30 11:42:00.040091"
"189","189","189","190","196","192","20000
","2019-09-30 11:42:00.060418"
"189","190","190","191","191","193","20000
","2019-09-30 11:42:00.077376"
"189","189","189","190","190","195","20000
","2019-09-30 11:42:00.097889"
"189","189","189","188","188","193","20000
","2019-09-30 11:42:00.118382"
"189","189","189","188","188","193","20000
","2019-09-30 11:42:00.138809"
"189","190","190","189","189","192","20000
","2019-09-30 11:42:00.159193"
"189","190","190","190","190","193","20000
","2019-09-30 11:42:00.179625"
"189","189","190","190","189","191","20000
","2019-09-30 11:42:00.199905"
"189","189","188","190","194","190","20000
","2019-09-30 11:42:00.220316"
"189","189","189","190","189","194","20000
","2019-09-30 11:42:00.237140"
"190","189","189","190","196","192","20000
","2019-09-30 11:42:00.257651"
"189","189","189","190","191","196","20000
","2019-09-30 11:42:00.278077"
"189","189","189","189","189","194","20000
","2019-09-30 11:42:00.298605"
"189","189","188","188","193","189","20000
","2019-09-30 11:42:00.318995"
"189","189","189","189","194","190","20000
","2019-09-30 11:42:00.339356"
"189","189","189","190","195","192","20000
","2019-09-30 11:42:00.359726"
"188","189","190","191","191","193","20000
","2019-09-30 11:42:00.380144"
"188","189","189","190","195","191","20000
","2019-09-30 11:42:00.400478"
"189","189","189","190","194","190","20000
","2019-09-30 11:42:00.417381"
"189","189","189","190","189","193","20000
","2019-09-30 11:42:00.437864"
"189","189","189","189","190","192","20000
","2019-09-30 11:42:00.458337"
"189","190","190","190","190","193","20000
","2019-09-30 11:42:00.478865"
"189","189","189","189","189","191","20000
","2019-09-30 11:42:00.499246"
"189","189","189","189","194","189","20000
","2019-09-30 11:42:00.519487"
"188","189","189","189","188","190","20000
","2019-09-30 11:42:00.539959"
"189","190","189","190","196","192","20000
","2019-09-30 11:42:00.560221"
"189","190","190","191","191","196","20000
","2019-09-30 11:42:00.580570"
"189","189","189","190","189","195","20000
","2019-09-30 11:42:00.597501"
"188","189","189","188","188","193","20000
","2019-09-30 11:42:00.618046"
"189","189","189","189","188","194","20000
","2019-09-30 11:42:00.638561"
"189","189","189","189","196","192","20000
","2019-09-30 11:42:00.658971"
"189","190","190","190","190","192","20000
","2019-09-30 11:42:00.679387"
"189","189","189","189","195","191","20000
","2019-09-30 11:42:00.699709"
"189","189","189","189","193","190","20000
","2019-09-30 11:42:00.720060"
"189","189","189","189","189","193","20000
","2019-09-30 11:42:00.740477"
"189","189","190","189","190","195","20000
","2019-09-30 11:42:00.757375"
"189","190","190","191","190","196","20000
","2019-09-30 11:42:00.777820"
"189","189","189","190","190","191","20000
","2019-09-30 11:42:00.798310"
"189","189","189","188","193","189","20000
","2019-09-30 11:42:00.818772"
"189","190","189","190","194","190","20000
","2019-09-30 11:42:00.839153"
"189","190","189","191","196","192","20000
","2019-09-30 11:42:00.859508"
"189","189","189","191","191","196","20000
","2019-09-30 11:42:00.879891"
"189","189","189","189","195","191","20000
","2019-09-30 11:42:00.900265"
"189","189","189","189","188","192","20000
","2019-09-30 11:42:00.920633"
"189","189","188","188","188","193","20000
","2019-09-30 11:42:00.937537"
"190","189","189","189","196","192","20000
","2019-09-30 11:42:00.958034"
"189","190","190","191","191","193","20000
","2019-09-30 11:42:00.978510"
"189","189","189","190","195","191","20000
","2019-09-30 11:42:00.998974"
"189","189","189","189","193","189","20000
","2019-09-30 11:42:01.019306"
"189","189","189","189","194","190","20000
","2019-09-30 11:42:01.039702"
"189","189","190","190","190","192","20000
","2019-09-30 11:42:01.060041"
"189","189","189","190","191","196","20000
","2019-09-30 11:42:01.080415"
"189","189","189","189","189","191","20000
","2019-09-30 11:42:01.100808"
"189","189","189","188","193","190","20000
","2019-09-30 11:42:01.117764"
"189","189","189","189","188","190","20000
","2019-09-30 11:42:01.138242"
"189","189","190","189","190","192","20000
","2019-09-30 11:42:01.158716"
"189","189","189","190","190","193","20000
","2019-09-30 11:42:01.179160"
"190","189","189","189","195","191","20000
","2019-09-30 11:42:01.199508"
"189","189","189","189","188","192","20000
","2019-09-30 11:42:01.219888"
"189","190","189","189","189","194","20000
","2019-09-30 11:42:01.240269"
"188","190","190","190","190","195","20000
","2019-09-30 11:42:01.260644"
"189","190","190","191","191","196","20000
","2019-09-30 11:42:01.277450"
"189","189","190","190","189","191","20000
","2019-09-30 11:42:01.297886"
"188","189","190","190","188","190","20000
","2019-09-30 11:42:01.318367"
"189","189","189","189","194","190","20000
","2019-09-30 11:42:01.338871"
"189","190","190","191","190","192","20000
","2019-09-30 11:42:01.359263"
"190","189","190","190","190","196","20000
","2019-09-30 11:42:01.379656"
"189","189","189","190","190","195","20000
","2019-09-30 11:42:01.400045"
"189","189","189","189","188","193","20000
","2019-09-30 11:42:01.420342"
"189","189","189","189","189","190","20000
","2019-09-30 11:42:01.440767"
"190","190","190","190","190","192","20000
","2019-09-30 11:42:01.457632"
"189","189","190","190","191","193","20000
","2019-09-30 11:42:01.478124"
"189","189","189","190","195","191","20000
","2019-09-30 11:42:01.498608"
"189","189","189","190","188","193","20000
","2019-09-30 11:42:01.519063"
"189","189","189","189","194","190","20000
","2019-09-30 11:42:01.539536"
"189","189","189","190","190","195","20000
","2019-09-30 11:42:01.559855"
"189","189","189","189","190","196","20000
","2019-09-30 11:42:01.580166"
"189","189","189","188","195","191","20000
","2019-09-30 11:42:01.600587"
"189","189","189","189","193","189","20000
","2019-09-30 11:42:01.620904"
"189","189","189","189","194","190","20000
","2019-09-30 11:42:01.637926"
"188","189","190","190","190","192","20000
","2019-09-30 11:42:01.658478"
"189","189","189","190","196","193","20000
","2019-09-30 11:42:01.678938"
"189","189","189","190","195","191","20000
","2019-09-30 11:42:01.699351"
